Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Total,Date,Time,Payment,Payments_fee,Gross_income,Cost_price,Unit_cost
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,16.28,1,16.28,2019-03-19 00:00:00.000000000,2023-11-05 15:23:00.000000000,Credit card,0.49,4.07,12.21,12.21
574-22-5569,C,Naypyitaw,Member,Male,Clothes and accessories,15.44,11,169.84,2019-03-19 00:00:00.000000000,2023-11-05 17:16:00.000000000,Ewallet,5.46,11.89,157.95,14.36
593-08-5914,A,Yangon,Normal,Male,Clothes and accessories,9.23,3,27.69,2019-03-19 00:00:00.000000000,2023-11-05 15:28:00.000000000,Credit card,0.23,1.94,25.75,8.58
898-04-2713,A,Yangon,Normal,Male,Clothes and accessories,10.08,10,100.76,2019-03-19 00:00:00.000000000,2023-11-05 16:03:00.000000000,Ewallet,5.42,7.05,93.71,9.37
301-81-8614,B,Mandalay,Member,Male,Clothes and accessories,1.69,9,15.2,2019-03-19 00:00:00.000000000,2023-11-05 19:56:00.000000000,Credit card,3.22,1.06,14.14,1.57
574-22-5565,C,Naypyitaw,Member,Female,Fashion accessories,38.38,10,383.78,2019-03-19 00:00:00.000000000,2023-11-05 17:08:00.000000000,Ewallet,5.76,95.95,287.83,28.78
593-08-5919,A,Yangon,Normal,Female,Fashion accessories,7.67,1,7.67,2019-03-19 00:00:00.000000000,2023-11-05 15:23:00.000000000,Credit card,0.23,1.92,5.75,5.75
574-22-5565,C,Naypyitaw,Member,Female,Fashion accessories,37.9,10,379.03,2019-03-19 00:00:00.000000000,2023-11-05 17:08:00.000000000,Ewallet,5.69,94.76,284.27,28.43
593-08-5919,A,Yangon,Normal,Female,Fashion accessories,7.92,1,7.92,2019-03-19 00:00:00.000000000,2023-11-05 15:23:00.000000000,Credit card,0.24,1.98,5.94,5.94
142-63-6033,B,Mandalay,Normal,Male,Home and lifestyle,96.98,5,484.89,2019-03-20 00:00:00.000000000,2023-11-05 19:17:00.000000000,Ewallet,7.27,87.28,397.61,79.52
213-72-6612,A,Yangon,Normal,Male,Food and beverages,45.42,2,90.83,2019-03-20 00:00:00.000000000,2023-11-05 15:56:00.000000000,Cash,0.0,10.9,79.93,39.97
537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,74.54,10,745.4,2019-03-20 00:00:00.000000000,2023-11-05 16:28:00.000000000,Cash,0.0,186.35,559.05,55.91
828-61-5674,A,Yangon,Member,Male,Sports and travel,46.22,10,462.21,2019-03-20 00:00:00.000000000,2023-11-05 19:57:00.000000000,Credit card,13.87,69.33,392.88,39.29
650-98-6268,B,Mandalay,Member,Female,Food and beverages,21.91,3,65.74,2019-03-20 00:00:00.000000000,2023-11-05 13:53:00.000000000,Credit card,1.97,7.89,57.85,19.28
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,79.72,8,637.73,2019-03-20 00:00:00.000000000,2023-11-05 14:14:00.000000000,Cash,0.0,95.66,542.07,67.76
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,87.33,6,523.97,2019-03-20 00:00:00.000000000,2023-11-05 11:23:00.000000000,Cash,0.0,94.31,429.66,71.61
760-90-2357,A,Yangon,Member,Male,Electronic accessories,78.24,6,469.41,2019-03-20 00:00:00.000000000,2023-11-05 15:08:00.000000000,Ewallet,7.04,70.41,399.0,66.5
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,104.22,2,208.43,2019-03-20 00:00:00.000000000,2023-11-05 13:02:00.000000000,Cash,0.0,52.11,156.32,78.16
509-29-3912,A,Yangon,Member,Female,Sports and travel,40.66,9,365.9,2019-03-20 00:00:00.000000000,2023-11-05 12:24:00.000000000,Ewallet,5.49,54.89,311.01,34.56
436-54-4512,A,Yangon,Member,Female,Food and beverages,96.19,1,96.19,2019-03-20 00:00:00.000000000,2023-11-05 19:44:00.000000000,Cash,0.0,11.54,84.65,84.65
182-88-2763,B,Mandalay,Member,Male,Food and beverages,83.91,3,251.72,2019-03-20 00:00:00.000000000,2023-11-05 19:28:00.000000000,Credit card,7.55,30.21,221.51,73.84
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,35.31,1,35.31,2019-03-20 00:00:00.000000000,2023-11-05 19:55:00.000000000,Cash,0.0,8.83,26.48,26.48
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,98.66,9,887.92,2019-03-20 00:00:00.000000000,2023-11-05 11:32:00.000000000,Cash,0.0,159.83,728.09,80.9
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,26.51,5,132.56,2019-03-20 00:00:00.000000000,2023-11-05 17:52:00.000000000,Cash,0.0,19.88,112.68,22.54
537-72-0426,C,Naypyitaw,Member,Male,Clothes and accessories,2.07,12,24.81,2019-03-20 00:00:00.000000000,2023-11-05 16:34:00.000000000,Cash,0.0,1.74,23.07,1.92
514-37-2840,B,Mandalay,Normal,Male,Clothes and accessories,9.83,2,19.65,2019-03-20 00:00:00.000000000,2023-11-05 13:12:00.000000000,Cash,0.0,1.38,18.27,9.14
574-31-8270,B,Mandalay,Member,Male,Clothes and accessories,115.93,1,115.93,2019-03-20 00:00:00.000000000,2023-11-05 20:09:00.000000000,Cash,0.0,8.12,107.81,107.81
827-26-2100,A,Yangon,Member,Male,Home and lifestyle,35.53,9,319.79,2019-03-21 00:00:00.000000000,2023-11-05 16:21:00.000000000,Ewallet,4.8,57.56,262.23,29.14
512-98-1403,A,Yangon,Member,Female,Electronic accessories,27.8,3,83.41,2019-03-21 00:00:00.000000000,2023-11-05 10:40:00.000000000,Ewallet,1.25,12.51,70.9,23.63
527-09-6272,A,Yangon,Member,Female,Electronic accessories,29.87,5,149.36,2019-03-21 00:00:00.000000000,2023-11-05 10:17:00.000000000,Credit card,4.48,22.4,126.96,25.39
438-01-4015,B,Mandalay,Member,Female,Sports and travel,51.97,4,207.86,2019-03-21 00:00:00.000000000,2023-11-05 15:25:00.000000000,Ewallet,3.12,31.18,176.68,44.17
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,94.52,8,756.17,2019-03-21 00:00:00.000000000,2023-11-05 16:08:00.000000000,Credit card,22.69,113.43,642.74,80.34
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,60.16,6,360.93,2019-03-21 00:00:00.000000000,2023-11-05 17:04:00.000000000,Ewallet,5.41,43.31,317.62,52.94
227-03-5010,A,Yangon,Member,Female,Home and lifestyle,55.22,8,441.76,2019-03-22 00:00:00.000000000,2023-11-05 19:20:00.000000000,Credit card,13.25,79.52,362.24,45.28
616-24-2851,B,Mandalay,Member,Female,Fashion accessories,18.76,4,75.05,2019-03-22 00:00:00.000000000,2023-11-05 14:42:00.000000000,Ewallet,1.13,18.76,56.29,14.07
630-74-5166,A,Yangon,Normal,Male,Sports and travel,65.24,6,391.42,2019-03-22 00:00:00.000000000,2023-11-05 20:19:00.000000000,Cash,0.0,58.71,332.71,55.45
802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,19.19,1,19.19,2019-03-22 00:00:00.000000000,2023-11-05 15:05:00.000000000,Credit card,0.58,3.45,15.74,15.74
472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,53.48,8,427.81,2019-03-22 00:00:00.000000000,2023-11-05 19:36:00.000000000,Ewallet,6.42,77.01,350.8,43.85
394-30-3170,B,Mandalay,Member,Female,Sports and travel,92.85,8,742.81,2019-03-22 00:00:00.000000000,2023-11-05 19:35:00.000000000,Credit card,22.28,111.42,631.39,78.92
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,38.87,6,233.23,2019-03-22 00:00:00.000000000,2023-11-05 18:33:00.000000000,Cash,0.0,34.98,198.25,33.04
550-84-8664,A,Yangon,Normal,Male,Sports and travel,90.21,5,451.03,2019-03-22 00:00:00.000000000,2023-11-05 14:33:00.000000000,Credit card,13.53,67.65,383.38,76.68
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,99.91,1,99.91,2019-03-22 00:00:00.000000000,2023-11-05 14:00:00.000000000,Cash,0.0,14.99,84.92,84.92
886-18-2897,A,Yangon,Normal,Female,Food and beverages,59.39,5,296.94,2019-03-22 00:00:00.000000000,2023-11-05 19:06:00.000000000,Credit card,8.91,35.63,261.31,52.26
616-24-2853,B,Mandalay,Member,Female,Fashion accessories,9.28,4,37.13,2019-03-22 00:00:00.000000000,2023-11-05 14:42:00.000000000,Ewallet,0.56,9.28,27.85,6.96
616-24-2853,B,Mandalay,Member,Female,Fashion accessories,9.13,4,36.51,2019-03-22 00:00:00.000000000,2023-11-05 14:42:00.000000000,Ewallet,0.55,9.13,27.38,6.85
333-73-7901,C,Naypyitaw,Normal,Female,Health and beauty,57.67,8,461.33,2019-03-23 00:00:00.000000000,2023-11-05 13:24:00.000000000,Ewallet,6.92,101.49,359.84,44.98
865-92-6136,A,Yangon,Normal,Male,Food and beverages,55.39,3,166.16,2019-03-23 00:00:00.000000000,2023-11-05 10:16:00.000000000,Ewallet,2.49,19.94,146.22,48.74
608-96-3517,B,Mandalay,Member,Female,Fashion accessories,96.12,4,384.47,2019-03-23 00:00:00.000000000,2023-11-05 19:20:00.000000000,Credit card,11.53,96.12,288.35,72.09
407-63-8975,A,Yangon,Normal,Male,Food and beverages,77.57,6,465.44,2019-03-23 00:00:00.000000000,2023-11-05 19:16:00.000000000,Ewallet,6.98,55.85,409.59,68.27
851-28-6367,A,Yangon,Member,Male,Sports and travel,16.28,10,162.75,2019-03-23 00:00:00.000000000,2023-11-05 10:55:00.000000000,Ewallet,2.44,24.41,138.34,13.83
856-22-8149,A,Yangon,Normal,Female,Home and lifestyle,26.55,1,26.55,2019-03-23 00:00:00.000000000,2023-11-05 10:13:00.000000000,Ewallet,0.4,4.78,21.77,21.77
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,39.01,4,156.03,2019-03-23 00:00:00.000000000,2023-11-05 18:59:00.000000000,Ewallet,2.34,39.01,117.02,29.26
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,85.26,7,596.82,2019-03-23 00:00:00.000000000,2023-11-05 15:59:00.000000000,Credit card,17.9,107.43,489.39,69.91
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,58.39,7,408.73,2019-03-23 00:00:00.000000000,2023-11-05 12:41:00.000000000,Cash,0.0,73.57,335.16,47.88
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,70.76,7,495.32,2019-03-23 00:00:00.000000000,2023-11-05 13:23:00.000000000,Ewallet,7.43,123.83,371.49,53.07
884-80-6021,A,Yangon,Member,Female,Electronic accessories,77.14,10,771.44,2019-03-23 00:00:00.000000000,2023-11-05 13:14:00.000000000,Ewallet,11.57,115.72,655.72,65.57
795-49-7274,A,Yangon,Normal,Male,Clothes and accessories,28.14,6,168.85,2019-03-23 00:00:00.000000000,2023-11-05 19:12:00.000000000,Ewallet,1.19,11.82,157.03,26.17
608-96-3514,B,Mandalay,Member,Female,Fashion accessories,47.82,4,191.29,2019-03-23 00:00:00.000000000,2023-11-05 19:20:00.000000000,Credit card,5.74,47.82,143.47,35.87
608-96-3514,B,Mandalay,Member,Female,Fashion accessories,47.33,4,189.31,2019-03-23 00:00:00.000000000,2023-11-05 19:20:00.000000000,Credit card,5.68,47.33,141.98,35.5
588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,35.68,9,321.11,2019-03-24 00:00:00.000000000,2023-11-05 10:43:00.000000000,Cash,0.0,38.53,282.58,31.4
560-30-5617,B,Mandalay,Normal,Female,Sports and travel,26.01,5,130.04,2019-03-24 00:00:00.000000000,2023-11-05 18:27:00.000000000,Cash,0.0,19.51,110.53,22.11
593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,78.6,1,78.6,2019-03-24 00:00:00.000000000,2023-11-05 14:49:00.000000000,Cash,0.0,14.15,64.45,64.45
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,15.44,5,77.18,2019-03-24 00:00:00.000000000,2023-11-05 13:48:00.000000000,Ewallet,1.16,11.58,65.6,13.12
468-88-0009,A,Yangon,Member,Male,Home and lifestyle,69.24,4,276.95,2019-03-24 00:00:00.000000000,2023-11-05 10:29:00.000000000,Cash,0.0,49.85,227.1,56.78
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,73.84,2,147.67,2019-03-24 00:00:00.000000000,2023-11-05 14:22:00.000000000,Ewallet,2.22,26.58,121.09,60.55
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,61.69,6,370.13,2019-03-24 00:00:00.000000000,2023-11-05 18:14:00.000000000,Credit card,11.1,92.53,277.6,46.27
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,68.2,10,681.98,2019-03-24 00:00:00.000000000,2023-11-05 18:27:00.000000000,Cash,0.0,102.3,579.68,57.97
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,82.3,4,329.2,2019-03-24 00:00:00.000000000,2023-11-05 17:56:00.000000000,Cash,0.0,59.26,269.94,67.49
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,87.02,5,435.12,2019-03-24 00:00:00.000000000,2023-11-05 14:08:00.000000000,Credit card,13.05,95.73,339.39,67.88
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,104.92,6,629.5,2019-03-24 00:00:00.000000000,2023-11-05 13:33:00.000000000,Ewallet,9.44,113.31,516.19,86.03
725-67-2485,B,Mandalay,Member,Female,Fashion accessories,28.42,6,170.49,2019-03-24 00:00:00.000000000,2023-11-05 18:14:00.000000000,Credit card,5.11,42.62,127.87,21.31
725-67-2485,B,Mandalay,Member,Female,Fashion accessories,27.36,6,164.15,2019-03-24 00:00:00.000000000,2023-11-05 18:14:00.000000000,Credit card,4.92,41.04,123.11,20.52
699-14-3026,C,Naypyitaw,Normal,Male,Electronic accessories,89.66,7,627.62,2019-03-25 00:00:00.000000000,2023-11-05 18:30:00.000000000,Ewallet,9.41,94.14,533.48,76.21
362-58-8315,C,Naypyitaw,Normal,Male,Fashion accessories,80.35,5,401.73,2019-03-25 00:00:00.000000000,2023-11-05 10:23:00.000000000,Cash,0.0,100.43,301.3,60.26
340-66-0321,A,Yangon,Member,Male,Electronic accessories,38.18,4,152.71,2019-03-25 00:00:00.000000000,2023-11-05 13:07:00.000000000,Cash,0.0,22.91,129.8,32.45
110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,41.4,6,248.41,2019-03-25 00:00:00.000000000,2023-11-05 20:18:00.000000000,Credit card,7.45,29.81,218.6,36.43
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,97.98,2,195.95,2019-03-25 00:00:00.000000000,2023-11-05 17:53:00.000000000,Cash,0.0,29.39,166.56,83.28
134-75-2619,A,Yangon,Member,Male,Electronic accessories,20.29,7,142.0,2019-03-25 00:00:00.000000000,2023-11-05 18:51:00.000000000,Cash,0.0,21.3,120.7,17.24
156-95-3964,A,Yangon,Normal,Female,Food and beverages,58.16,4,232.64,2019-03-25 00:00:00.000000000,2023-11-05 15:19:00.000000000,Ewallet,3.49,27.92,204.72,51.18
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,55.54,4,222.14,2019-03-25 00:00:00.000000000,2023-11-05 16:32:00.000000000,Ewallet,3.33,33.32,188.82,47.21
605-03-2706,A,Yangon,Normal,Female,Health and beauty,16.59,3,49.77,2019-03-25 00:00:00.000000000,2023-11-05 18:02:00.000000000,Cash,0.0,10.95,38.82,12.94
362-58-8319,C,Naypyitaw,Normal,Male,Clothes and accessories,18.6,5,93.0,2019-03-25 00:00:00.000000000,2023-11-05 10:35:00.000000000,Cash,0.0,6.51,86.49,17.3
163-56-7055,C,Naypyitaw,Member,Male,Fashion accessories,51.15,1,51.15,2019-03-26 00:00:00.000000000,2023-11-05 19:20:00.000000000,Cash,0.0,12.79,38.36,38.36
848-24-9445,C,Naypyitaw,Member,Female,Health and beauty,45.89,2,91.77,2019-03-26 00:00:00.000000000,2023-11-05 18:03:00.000000000,Cash,0.0,20.19,71.58,35.79
411-77-0180,A,Yangon,Member,Male,Electronic accessories,75.81,7,530.67,2019-03-26 00:00:00.000000000,2023-11-05 20:14:00.000000000,Ewallet,7.96,79.6,451.07,64.44
449-27-2918,B,Mandalay,Member,Female,Sports and travel,41.08,1,41.08,2019-03-26 00:00:00.000000000,2023-11-05 11:02:00.000000000,Credit card,1.23,6.16,34.92,34.92
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,48.0,3,143.99,2019-03-26 00:00:00.000000000,2023-11-05 10:34:00.000000000,Credit card,4.32,21.6,122.39,40.8
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,17.13,9,154.13,2019-03-26 00:00:00.000000000,2023-11-05 10:31:00.000000000,Ewallet,2.31,18.5,135.63,15.07
797-88-0493,A,Yangon,Normal,Female,Health and beauty,67.48,4,269.93,2019-03-26 00:00:00.000000000,2023-11-05 13:54:00.000000000,Cash,0.0,59.38,210.55,52.64
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.9,9,116.14,2019-03-26 00:00:00.000000000,2023-11-05 19:28:00.000000000,Credit card,3.48,20.91,95.23,10.58
587-73-4862,A,Yangon,Member,Female,Health and beauty,11.22,5,56.12,2019-03-26 00:00:00.000000000,2023-11-05 11:07:00.000000000,Ewallet,0.84,12.35,43.77,8.75
760-53-9233,A,Yangon,Member,Male,Fashion accessories,43.34,3,130.03,2019-03-26 00:00:00.000000000,2023-11-05 18:37:00.000000000,Credit card,3.9,32.51,97.52,32.51
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,55.0,1,55.0,2019-03-26 00:00:00.000000000,2023-11-05 19:44:00.000000000,Cash,0.0,13.75,41.25,41.25
595-94-9924,A,Yangon,Member,Female,Health and beauty,29.12,5,145.58,2019-03-26 00:00:00.000000000,2023-11-05 20:21:00.000000000,Credit card,4.37,32.03,113.55,22.71
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,88.47,2,176.93,2019-03-26 00:00:00.000000000,2023-11-05 14:13:00.000000000,Credit card,5.31,26.54,150.39,75.2
163-56-7057,C,Naypyitaw,Member,Male,Clothes and accessories,7.51,3,22.52,2019-03-26 00:00:00.000000000,2023-11-05 19:30:00.000000000,Cash,0.0,1.58,20.94,6.98
106-35-6779,A,Yangon,Member,Male,Home and lifestyle,46.56,2,93.11,2019-03-27 00:00:00.000000000,2023-11-05 11:26:00.000000000,Cash,0.0,16.76,76.35,38.18
633-44-8566,A,Yangon,Member,Male,Food and beverages,51.85,7,362.94,2019-03-27 00:00:00.000000000,2023-11-05 20:35:00.000000000,Credit card,10.89,43.55,319.39,45.63
238-49-0436,A,Yangon,Normal,Female,Health and beauty,34.08,8,272.66,2019-03-27 00:00:00.000000000,2023-11-05 13:48:00.000000000,Credit card,8.18,59.99,212.67,26.58
423-57-2993,B,Mandalay,Normal,Male,Sports and travel,98.06,6,588.36,2019-03-27 00:00:00.000000000,2023-11-05 19:18:00.000000000,Ewallet,8.83,88.25,500.11,83.35
278-86-2735,A,Yangon,Normal,Female,Food and beverages,54.96,3,164.87,2019-03-27 00:00:00.000000000,2023-11-05 14:03:00.000000000,Cash,0.0,19.78,145.09,48.36
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,58.46,2,116.91,2019-03-27 00:00:00.000000000,2023-11-05 15:08:00.000000000,Ewallet,1.75,17.54,99.37,49.69
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,33.94,3,101.81,2019-03-27 00:00:00.000000000,2023-11-05 19:11:00.000000000,Credit card,3.05,12.22,89.59,29.86
186-71-5196,A,Yangon,Member,Female,Food and beverages,83.52,2,167.03,2019-03-27 00:00:00.000000000,2023-11-05 16:30:00.000000000,Ewallet,2.51,20.04,146.99,73.5
313-66-9943,B,Mandalay,Member,Female,Food and beverages,30.61,3,91.82,2019-03-27 00:00:00.000000000,2023-11-05 20:29:00.000000000,Credit card,2.75,11.02,80.8,26.93
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,104.81,9,943.3,2019-03-27 00:00:00.000000000,2023-11-05 10:43:00.000000000,Cash,0.0,235.83,707.47,78.61
212-62-1842,A,Yangon,Normal,Male,Food and beverages,61.17,6,367.04,2019-03-28 00:00:00.000000000,2023-11-05 16:44:00.000000000,Cash,0.0,44.04,323.0,53.83
573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,31.89,3,95.67,2019-03-28 00:00:00.000000000,2023-11-05 13:41:00.000000000,Ewallet,1.44,23.92,71.75,23.92
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,50.03,3,150.1,2019-03-28 00:00:00.000000000,2023-11-05 12:58:00.000000000,Credit card,4.5,22.52,127.58,42.53
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,27.32,7,191.25,2019-03-28 00:00:00.000000000,2023-11-05 17:38:00.000000000,Cash,0.0,28.69,162.56,23.22
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,40.53,3,121.59,2019-03-28 00:00:00.000000000,2023-11-05 13:57:00.000000000,Ewallet,1.82,14.59,107.0,35.67
470-32-9057,A,Yangon,Member,Male,Food and beverages,53.91,5,269.54,2019-03-28 00:00:00.000000000,2023-11-05 15:31:00.000000000,Credit card,8.09,32.34,237.2,47.44
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,52.28,4,209.12,2019-03-28 00:00:00.000000000,2023-11-05 19:16:00.000000000,Credit card,6.27,25.09,184.03,46.01
420-97-3340,A,Yangon,Normal,Female,Food and beverages,75.26,3,225.79,2019-03-28 00:00:00.000000000,2023-11-05 15:30:00.000000000,Credit card,6.77,27.09,198.7,66.23
857-16-3520,A,Yangon,Member,Female,Fashion accessories,75.03,7,525.23,2019-03-28 00:00:00.000000000,2023-11-05 16:06:00.000000000,Ewallet,7.88,131.31,393.92,56.27
333-23-2632,A,Yangon,Member,Female,Health and beauty,10.58,7,74.09,2019-03-28 00:00:00.000000000,2023-11-05 20:14:00.000000000,Cash,0.0,16.3,57.79,8.26
857-16-3527,A,Yangon,Member,Male,Clothes and accessories,12.46,7,87.22,2019-03-28 00:00:00.000000000,2023-11-05 16:13:00.000000000,Ewallet,3.91,6.11,81.11,11.59
573-58-9733,B,Mandalay,Normal,Female,Fashion accessories,15.66,3,46.98,2019-03-28 00:00:00.000000000,2023-11-05 13:41:00.000000000,Ewallet,0.7,11.75,35.23,11.74
857-16-3521,A,Yangon,Member,Female,Fashion accessories,32.89,7,230.2,2019-03-28 00:00:00.000000000,2023-11-05 16:06:00.000000000,Ewallet,3.45,57.55,172.65,24.66
573-58-9733,B,Mandalay,Normal,Female,Fashion accessories,15.12,3,45.36,2019-03-28 00:00:00.000000000,2023-11-05 13:41:00.000000000,Ewallet,0.68,11.34,34.02,11.34
857-16-3521,A,Yangon,Member,Female,Fashion accessories,37.51,7,262.57,2019-03-28 00:00:00.000000000,2023-11-05 16:06:00.000000000,Ewallet,3.94,65.64,196.93,28.13
829-34-3910,A,Yangon,Normal,Female,Health and beauty,74.95,10,749.49,2019-03-29 00:00:00.000000000,2023-11-05 19:21:00.000000000,Cash,0.0,164.89,584.6,58.46
766-85-7061,B,Mandalay,Normal,Female,Health and beauty,92.26,10,922.64,2019-03-29 00:00:00.000000000,2023-11-05 10:25:00.000000000,Ewallet,13.84,202.98,719.66,71.97
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,30.28,4,121.13,2019-03-29 00:00:00.000000000,2023-11-05 14:44:00.000000000,Cash,0.0,18.17,102.96,25.74
291-21-5991,B,Mandalay,Member,Male,Health and beauty,64.35,5,321.77,2019-03-29 00:00:00.000000000,2023-11-05 14:28:00.000000000,Cash,0.0,70.79,250.98,50.2
425-85-2085,B,Mandalay,Member,Female,Health and beauty,57.6,5,288.02,2019-03-29 00:00:00.000000000,2023-11-05 16:48:00.000000000,Ewallet,4.32,63.36,224.66,44.93
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,76.04,3,228.12,2019-03-29 00:00:00.000000000,2023-11-05 16:54:00.000000000,Ewallet,3.42,41.06,187.06,62.35
186-79-9562,B,Mandalay,Normal,Female,Health and beauty,75.36,7,527.51,2019-03-29 00:00:00.000000000,2023-11-05 14:06:00.000000000,Cash,0.0,116.05,411.46,58.78
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,86.46,10,864.57,2019-03-29 00:00:00.000000000,2023-11-05 19:12:00.000000000,Ewallet,12.97,129.69,734.88,73.49
743-04-1105,B,Mandalay,Member,Male,Health and beauty,102.08,9,918.73,2019-03-30 00:00:00.000000000,2023-11-05 14:43:00.000000000,Ewallet,13.78,202.12,716.61,79.62
286-01-5402,A,Yangon,Normal,Female,Sports and travel,42.24,7,295.69,2019-03-30 00:00:00.000000000,2023-11-05 13:22:00.000000000,Cash,0.0,44.35,251.34,35.91
731-59-7531,B,Mandalay,Member,Male,Health and beauty,76.2,8,609.59,2019-03-30 00:00:00.000000000,2023-11-05 17:58:00.000000000,Cash,0.0,134.11,475.48,59.44
676-39-6028,A,Yangon,Member,Male,Electronic accessories,67.66,5,338.31,2019-03-30 00:00:00.000000000,2023-11-05 17:04:00.000000000,Cash,0.0,50.75,287.56,57.51
